"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/06/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/07/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/08/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/09/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/10/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/11/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/12/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/13/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/14/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/15/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/16/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/17/2019","AQS","360050133","1","0.5","ppm","6","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/18/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/19/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/20/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/21/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/22/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/23/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/24/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/25/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/26/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/27/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/28/2019","AQS","360050133","1","0.5","ppm","6","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/29/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/30/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/31/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/01/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/02/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/03/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/04/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/05/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/06/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/07/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/08/2019","AQS","360050133","1","0.6","ppm","7","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/09/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/10/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/11/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/12/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/13/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/14/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/15/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/16/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/17/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/18/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/19/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/20/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/21/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/22/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/23/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/24/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/25/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/26/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/27/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/28/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/29/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/30/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/01/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/02/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/03/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/04/2019","AQS","360050133","1","0.7","ppm","8","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/05/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/06/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/07/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/08/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/09/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/10/2019","AQS","360050133","1","0.5","ppm","6","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/11/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/12/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/13/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/14/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/15/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/16/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/17/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/18/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/19/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/20/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/21/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/22/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","23","96.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/23/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","14","58.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/24/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/25/2019","AQS","360050133","1","0.5","ppm","6","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/26/2019","AQS","360050133","1","0.5","ppm","6","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/27/2019","AQS","360050133","1","0.6","ppm","7","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/28/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/29/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/30/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"07/31/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/01/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/02/2019","AQS","360050133","1","0.5","ppm","6","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/03/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/04/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/05/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/06/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/07/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/08/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/09/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/10/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/11/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/12/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/13/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/14/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/15/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/16/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/17/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/18/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/19/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/20/2019","AQS","360050133","1","0.4","ppm","5","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/21/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/22/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/23/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/24/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/25/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/26/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/27/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","13","54.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/28/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/29/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/30/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"08/31/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/01/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/02/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/03/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/04/2019","AQS","360050133","1","0.2","ppm","2","PFIZER LAB SITE","16","67.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/05/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/06/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/07/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"09/08/2019","AQS","360050133","1","0.3","ppm","3","PFIZER LAB SITE","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
